,measure,Date_day,value,site_id,latitude,longitude
13494,Particulate Air Pollution (10 µm),2021-10-21,20.691666666666666,1007,-37.82246,144.951835
13495,Ambient Air Temperature,2021-10-21,20.269166666666667,1007,-37.82246,144.951835
13496,Ambient Air Temperature,2021-10-21,20.06304347826087,1015,-37.810278,144.9725
13497,Relative Humidity,2021-10-21,53.470416666666665,1012,-37.813333,144.97
13498,Particulate Air Pollution (10 µm),2021-10-21,20.845833333333335,1013,-37.811944,144.956389
13499,Particulate Air Pollution (2.5 µm),2022-03-31,7.5227272727272725,1009,-37.81686763,144.96570467
13500,Ambient Air Temperature,2021-10-21,20.36,1010,-37.82250002,144.95222195
13501,Particulate Air Pollution (10 µm),2021-10-21,24.84090909090909,1016,-37.812778,144.960556
13502,Ambient Air Temperature,2021-10-21,19.905416666666667,1009,-37.81686763,144.96570467
13503,Particulate Air Pollution (10 µm),2021-10-21,19.83478260869565,1015,-37.810278,144.9725
13504,Relative Humidity,2021-10-21,50.0604347826087,1014,-37.8175,144.967222
13505,Ambient Air Temperature,2021-10-21,19.88,1013,-37.811944,144.956389
13506,Particulate Air Pollution (2.5 µm),2021-10-21,5.154166666666667,1007,-37.82246,144.951835
13507,Particulate Air Pollution (2.5 µm),2021-10-21,5.156521739130435,1015,-37.810278,144.9725
13508,Particulate Air Pollution (2.5 µm),2021-10-21,5.366666666666667,1012,-37.813333,144.97
13509,Relative Humidity,2021-10-21,53.01958333333334,1009,-37.81686763,144.96570467
13510,Particulate Air Pollution (2.5 µm),2022-03-31,6.075,1011,-37.822222,144.952222
13511,Relative Humidity,2021-10-21,53.69083333333333,1011,-37.822222,144.952222
13512,Particulate Air Pollution (10 µm),2021-10-21,21.59583333333333,1010,-37.82250002,144.95222195
13513,Relative Humidity,2021-10-21,54.856249999999996,1013,-37.811944,144.956389
13514,Particulate Air Pollution (10 µm),2021-10-21,28.769565217391307,1014,-37.8175,144.967222
13515,Ambient Air Temperature,2021-10-21,19.580000000000002,1012,-37.813333,144.97
13516,Relative Humidity,2021-10-21,52.39416666666667,1007,-37.82246,144.951835
13517,Relative Humidity,2021-10-21,56.619565217391305,1015,-37.810278,144.9725
13518,Particulate Air Pollution (2.5 µm),2021-10-21,6.3478260869565215,1014,-37.8175,144.967222
13519,Particulate Air Pollution (10 µm),2021-10-21,21.175,1012,-37.813333,144.97
13520,Particulate Air Pollution (2.5 µm),2021-10-21,5.470833333333334,1013,-37.811944,144.956389
13521,Particulate Air Pollution (10 µm),2022-03-31,27.520833333333332,1010,-37.82250002,144.95222195
13522,Ambient Air Temperature,2022-03-31,17.229130434782608,1012,-37.813333,144.97
13524,Relative Humidity,2022-03-31,58.5375,1016,-37.812778,144.960556
13525,Relative Humidity,2022-03-31,60.29130434782609,1013,-37.811944,144.956389
13526,Relative Humidity,2022-03-31,62.61217391304348,1015,-37.810278,144.9725
13527,Particulate Air Pollution (2.5 µm),2022-03-31,5.558333333333334,1010,-37.82250002,144.95222195
13528,Ambient Air Temperature,2022-03-31,17.672916666666666,1010,-37.82250002,144.95222195
13530,Relative Humidity,2022-03-31,59.802083333333336,1007,-37.82246,144.951835
13544,Relative Humidity,2022-01-14,60.65875,1011,-37.822222,144.952222
13545,Particulate Air Pollution (10 µm),2022-01-14,23.960869565217394,1010,-37.82250002,144.95222195
13546,Ambient Air Temperature,2022-01-14,26.64708333333333,1011,-37.822222,144.952222
13547,Particulate Air Pollution (2.5 µm),2022-01-14,6.658333333333334,1009,-37.81686763,144.96570467
13548,Particulate Air Pollution (2.5 µm),2022-01-14,5.860869565217392,1010,-37.82250002,144.95222195
13549,Particulate Air Pollution (2.5 µm),2022-01-14,7.0826086956521745,1013,-37.811944,144.956389
13554,Particulate Air Pollution (2.5 µm),2021-12-03,6.478260869565218,1013,-37.811944,144.956389
13555,Particulate Air Pollution (10 µm),2021-12-03,28.91304347826087,1012,-37.813333,144.97
13556,Relative Humidity,2021-12-03,60.83818181818182,1015,-37.810278,144.9725
13557,Particulate Air Pollution (2.5 µm),2021-12-03,6.766666666666667,1016,-37.812778,144.960556
13558,Ambient Air Temperature,2021-12-03,16.826666666666668,1016,-37.812778,144.960556
13559,Particulate Air Pollution (2.5 µm),2021-12-03,5.516666666666667,1011,-37.822222,144.952222
13560,Particulate Air Pollution (2.5 µm),2021-12-03,6.341666666666666,1014,-37.8175,144.967222
13561,Ambient Air Temperature,2021-11-21,13.962727272727273,1012,-37.813333,144.97
13562,Ambient Air Temperature,2021-11-16,11.1,1007,-37.82246,144.951835
13563,Particulate Air Pollution (2.5 µm),2021-11-16,6.191666666666666,1013,-37.811944,144.956389
13564,Ambient Air Temperature,2022-01-14,25.86714285714286,1012,-37.813333,144.97
13565,Particulate Air Pollution (10 µm),2022-01-14,25.076190476190476,1012,-37.813333,144.97
13566,Particulate Air Pollution (2.5 µm),2022-01-14,6.125,1011,-37.822222,144.952222
13567,Ambient Air Temperature,2022-01-14,26.595652173913045,1010,-37.82250002,144.95222195
13568,Relative Humidity,2022-01-14,62.87130434782608,1013,-37.811944,144.956389
13569,Ambient Air Temperature,2021-11-06,21.62125,1016,-37.812778,144.960556
13570,Relative Humidity,2021-11-06,70.02478260869565,1015,-37.810278,144.9725
13571,Relative Humidity,2021-10-28,56.38458333333333,1009,-37.81686763,144.96570467
13572,Particulate Air Pollution (2.5 µm),2021-10-28,7.085714285714286,1012,-37.813333,144.97
13573,Relative Humidity,2021-11-20,54.45043478260869,1009,-37.81686763,144.96570467
13574,Particulate Air Pollution (10 µm),2021-11-20,21.017391304347825,1015,-37.810278,144.9725
13575,Ambient Air Temperature,2021-11-20,15.097391304347827,1015,-37.810278,144.9725
13576,Particulate Air Pollution (2.5 µm),2021-11-21,5.8,1016,-37.812778,144.960556
13577,Particulate Air Pollution (2.5 µm),2021-11-21,4.77391304347826,1007,-37.82246,144.951835
13578,Particulate Air Pollution (10 µm),2021-11-21,25.130434782608695,1016,-37.812778,144.960556
13579,Ambient Air Temperature,2021-11-20,14.682083333333333,1013,-37.811944,144.956389
13580,Particulate Air Pollution (10 µm),2021-11-18,25.213636363636365,1011,-37.822222,144.952222
13581,Relative Humidity,2021-12-30,61.04954545454545,1012,-37.813333,144.97
13582,Particulate Air Pollution (10 µm),2021-10-28,25.21666666666667,1015,-37.810278,144.9725
13583,Particulate Air Pollution (10 µm),2021-11-06,23.412499999999998,1010,-37.82250002,144.95222195
13584,Ambient Air Temperature,2021-11-06,21.32375,1011,-37.822222,144.952222
13585,Relative Humidity,2021-11-06,66.84333333333333,1011,-37.822222,144.952222
13586,Particulate Air Pollution (10 µm),2021-11-13,27.26521739130435,1016,-37.812778,144.960556
13587,Ambient Air Temperature,2021-10-28,19.65913043478261,1011,-37.822222,144.952222
13588,Particulate Air Pollution (2.5 µm),2021-10-28,9.220833333333333,1009,-37.81686763,144.96570467
13589,Relative Humidity,2021-10-28,58.85739130434783,1011,-37.822222,144.952222
13590,Particulate Air Pollution (10 µm),2021-10-28,29.604166666666668,1010,-37.82250002,144.95222195
13591,Particulate Air Pollution (2.5 µm),2021-10-28,6.51304347826087,1011,-37.822222,144.952222
13592,Relative Humidity,2021-10-28,58.36,1007,-37.82246,144.951835
13593,Ambient Air Temperature,2021-10-28,19.03,1012,-37.813333,144.97
13594,Particulate Air Pollution (2.5 µm),2021-10-28,6.075,1010,-37.82250002,144.95222195
13595,Relative Humidity,2021-10-28,58.26652173913044,1013,-37.811944,144.956389
13596,Particulate Air Pollution (2.5 µm),2021-10-28,7.0874999999999995,1014,-37.8175,144.967222
13597,Ambient Air Temperature,2021-10-28,19.65625,1016,-37.812778,144.960556
13598,Particulate Air Pollution (2.5 µm),2021-10-28,7.359090909090909,1016,-37.812778,144.960556
13599,Relative Humidity,2021-10-28,60.992916666666666,1015,-37.810278,144.9725
13600,Ambient Air Temperature,2021-10-28,19.72791666666667,1014,-37.8175,144.967222
13601,Particulate Air Pollution (2.5 µm),2021-10-28,7.326086956521739,1013,-37.811944,144.956389
13602,Ambient Air Temperature,2021-10-28,19.954347826086956,1007,-37.82246,144.951835
13603,Particulate Air Pollution (10 µm),2021-10-28,35.25833333333333,1009,-37.81686763,144.96570467
13604,Particulate Air Pollution (10 µm),2021-10-28,30.30952380952381,1012,-37.813333,144.97
13605,Particulate Air Pollution (10 µm),2021-10-28,25.956521739130434,1011,-37.822222,144.952222
13606,Particulate Air Pollution (10 µm),2021-10-28,28.76521739130435,1013,-37.811944,144.956389
13607,Relative Humidity,2021-10-28,58.20857142857143,1012,-37.813333,144.97
13608,Relative Humidity,2021-10-28,58.02375,1010,-37.82250002,144.95222195
13609,Particulate Air Pollution (10 µm),2021-10-28,26.065217391304348,1007,-37.82246,144.951835
13610,Relative Humidity,2021-10-28,57.197916666666664,1016,-37.812778,144.960556
13611,Ambient Air Temperature,2021-10-28,20.243333333333336,1010,-37.82250002,144.95222195
13612,Particulate Air Pollution (10 µm),2021-10-28,30.80454545454546,1016,-37.812778,144.960556
13613,Particulate Air Pollution (2.5 µm),2021-10-28,6.747826086956521,1007,-37.82246,144.951835
13614,Particulate Air Pollution (10 µm),2021-10-28,30.504166666666666,1014,-37.8175,144.967222
13615,Ambient Air Temperature,2021-10-28,19.777916666666666,1009,-37.81686763,144.96570467
13616,Particulate Air Pollution (2.5 µm),2021-10-28,6.304166666666667,1015,-37.810278,144.9725
13617,Ambient Air Temperature,2021-10-18,13.542608695652175,1007,-37.82246,144.951835
13618,Particulate Air Pollution (2.5 µm),2021-10-18,5.769565217391304,1013,-37.811944,144.956389
13619,Ambient Air Temperature,2022-02-04,19.01391304347826,1013,-37.811944,144.956389
13620,Particulate Air Pollution (2.5 µm),2021-11-21,5.595454545454545,1012,-37.813333,144.97
13625,Particulate Air Pollution (2.5 µm),2021-11-14,5.1625,1009,-37.81686763,144.96570467
13626,Ambient Air Temperature,2021-11-20,14.199583333333335,1011,-37.822222,144.952222
13627,Particulate Air Pollution (10 µm),2021-11-20,20.804166666666667,1010,-37.82250002,144.95222195
13628,Relative Humidity,2021-11-20,60.25333333333333,1011,-37.822222,144.952222
13629,Relative Humidity,2021-11-20,60.69875,1007,-37.82246,144.951835
13630,Particulate Air Pollution (2.5 µm),2021-11-20,4.629166666666666,1010,-37.82250002,144.95222195
13631,Particulate Air Pollution (2.5 µm),2021-11-20,7.760869565217392,1009,-37.81686763,144.96570467
13632,Relative Humidity,2021-11-20,59.0625,1013,-37.811944,144.956389
13633,Ambient Air Temperature,2021-11-20,14.229444444444445,1012,-37.813333,144.97
13634,Relative Humidity,2021-11-20,59.5604347826087,1015,-37.810278,144.9725
13635,Relative Humidity,2021-11-20,57.17217391304348,1016,-37.812778,144.960556
13636,Particulate Air Pollution (2.5 µm),2021-11-20,6.066666666666666,1016,-37.812778,144.960556
13637,Particulate Air Pollution (10 µm),2021-10-18,21.163636363636364,1012,-37.813333,144.97
13638,Particulate Air Pollution (10 µm),2021-10-18,23.695833333333336,1009,-37.81686763,144.96570467
13639,Ambient Air Temperature,2021-11-20,14.72391304347826,1016,-37.812778,144.960556
13640,Particulate Air Pollution (2.5 µm),2021-11-20,5.575,1014,-37.8175,144.967222
13641,Particulate Air Pollution (2.5 µm),2021-11-20,5.8875,1013,-37.811944,144.956389
13642,Particulate Air Pollution (2.5 µm),2021-11-20,4.791666666666667,1011,-37.822222,144.952222
13643,Particulate Air Pollution (10 µm),2021-11-20,22.700000000000003,1012,-37.813333,144.97
13644,Particulate Air Pollution (10 µm),2021-11-20,29.79565217391304,1009,-37.81686763,144.96570467
13645,Ambient Air Temperature,2021-11-20,13.780833333333334,1007,-37.82246,144.951835
13646,Particulate Air Pollution (10 µm),2021-11-20,19.466666666666665,1011,-37.822222,144.952222
13647,Ambient Air Temperature,2021-11-20,14.695833333333333,1014,-37.8175,144.967222
13648,Relative Humidity,2021-11-20,57.44055555555556,1012,-37.813333,144.97
13649,Particulate Air Pollution (10 µm),2021-11-20,22.90833333333333,1013,-37.811944,144.956389
13650,Particulate Air Pollution (10 µm),2021-11-20,19.708333333333332,1007,-37.82246,144.951835
13651,Relative Humidity,2021-11-20,60.14541666666667,1010,-37.82250002,144.95222195
13652,Particulate Air Pollution (2.5 µm),2022-01-14,7.129166666666666,1014,-37.8175,144.967222
13653,Relative Humidity,2022-01-14,62.6915,1016,-37.812778,144.960556
13654,Ambient Air Temperature,2021-11-20,14.419166666666667,1010,-37.82250002,144.95222195
13655,Particulate Air Pollution (10 µm),2021-11-20,24.441666666666666,1016,-37.812778,144.960556
13656,Particulate Air Pollution (10 µm),2021-11-20,23.65833333333333,1014,-37.8175,144.967222
13657,Ambient Air Temperature,2021-11-20,15.550869565217392,1009,-37.81686763,144.96570467
13658,Particulate Air Pollution (2.5 µm),2021-11-20,6.094444444444445,1012,-37.813333,144.97
13659,Particulate Air Pollution (2.5 µm),2021-11-20,4.791666666666667,1007,-37.82246,144.951835
13660,Relative Humidity,2021-11-20,53.934583333333336,1014,-37.8175,144.967222
13661,Particulate Air Pollution (2.5 µm),2021-11-20,5.517391304347826,1015,-37.810278,144.9725
13662,Particulate Air Pollution (10 µm),2021-11-01,24.972727272727273,1009,-37.81686763,144.96570467
13663,Particulate Air Pollution (10 µm),2021-11-01,22.339130434782607,1011,-37.822222,144.952222
13664,Ambient Air Temperature,2021-11-01,16.81,1011,-37.822222,144.952222
13665,Relative Humidity,2021-11-02,53.9304347826087,1012,-37.813333,144.97
13666,Particulate Air Pollution (2.5 µm),2021-10-25,5.078260869565217,1007,-37.82246,144.951835
13667,Relative Humidity,2021-10-25,54.11,1009,-37.81686763,144.96570467
13668,Particulate Air Pollution (2.5 µm),2021-11-16,6.143478260869566,1012,-37.813333,144.97
13669,Ambient Air Temperature,2021-11-16,12.04625,1014,-37.8175,144.967222
13670,Ambient Air Temperature,2021-11-16,12.002608695652174,1016,-37.812778,144.960556
13671,Relative Humidity,2021-11-16,64.66521739130435,1012,-37.813333,144.97
13672,Relative Humidity,2021-11-16,66.50956521739131,1010,-37.82250002,144.95222195
13673,Particulate Air Pollution (10 µm),2021-11-16,21.0625,1011,-37.822222,144.952222
13674,Relative Humidity,2021-11-16,59.41833333333333,1014,-37.8175,144.967222
13675,Particulate Air Pollution (10 µm),2021-11-16,22.666666666666668,1015,-37.810278,144.9725
13676,Ambient Air Temperature,2021-11-16,12.6025,1015,-37.810278,144.9725
13677,Particulate Air Pollution (10 µm),2021-11-16,21.266666666666666,1007,-37.82246,144.951835
13678,Particulate Air Pollution (10 µm),2021-11-16,25.625,1013,-37.811944,144.956389
13679,Ambient Air Temperature,2021-11-16,11.370416666666666,1013,-37.811944,144.956389
13680,Particulate Air Pollution (2.5 µm),2021-11-16,4.983333333333333,1007,-37.82246,144.951835
13681,Particulate Air Pollution (10 µm),2021-11-16,24.885714285714283,1016,-37.812778,144.960556
13682,Relative Humidity,2021-11-16,67.17375,1007,-37.82246,144.951835
13683,Relative Humidity,2021-11-16,67.14291666666666,1013,-37.811944,144.956389
13684,Particulate Air Pollution (2.5 µm),2021-11-16,5.795833333333333,1015,-37.810278,144.9725
13685,Ambient Air Temperature,2021-11-16,11.250833333333333,1011,-37.822222,144.952222
13686,Relative Humidity,2021-11-16,67.19708333333334,1011,-37.822222,144.952222
13687,Particulate Air Pollution (10 µm),2021-11-16,25.358333333333334,1014,-37.8175,144.967222
13688,Particulate Air Pollution (10 µm),2021-11-16,22.46521739130435,1010,-37.82250002,144.95222195
13689,Ambient Air Temperature,2021-11-16,11.225652173913044,1012,-37.813333,144.97
13690,Ambient Air Temperature,2021-11-16,11.747826086956522,1010,-37.82250002,144.95222195
13691,Particulate Air Pollution (10 µm),2021-11-16,24.43913043478261,1012,-37.813333,144.97
13692,Particulate Air Pollution (2.5 µm),2021-11-16,4.869565217391305,1010,-37.82250002,144.95222195
13693,Particulate Air Pollution (2.5 µm),2021-11-16,5.8875,1014,-37.8175,144.967222
13694,Particulate Air Pollution (2.5 µm),2021-11-16,5.091666666666667,1011,-37.822222,144.952222
13695,Particulate Air Pollution (2.5 µm),2021-11-16,5.835714285714286,1016,-37.812778,144.960556
13696,Relative Humidity,2021-11-16,64.92333333333333,1015,-37.810278,144.9725
13697,Relative Humidity,2021-11-16,63.24565217391305,1016,-37.812778,144.960556
13698,Ambient Air Temperature,2022-01-23,26.669166666666666,1010,-37.82250002,144.95222195
13699,Ambient Air Temperature,2021-12-11,17.31434782608696,1016,-37.812778,144.960556
13700,Relative Humidity,2021-12-16,53.52458333333333,1009,-37.81686763,144.96570467
13701,Particulate Air Pollution (10 µm),2021-12-16,26.257142857142856,1016,-37.812778,144.960556
13702,Ambient Air Temperature,2021-11-01,17.093333333333334,1014,-37.8175,144.967222
13703,Particulate Air Pollution (2.5 µm),2021-11-06,5.933333333333334,1007,-37.82246,144.951835
13704,Ambient Air Temperature,2021-11-13,11.8675,1011,-37.822222,144.952222
13705,Ambient Air Temperature,2021-10-25,13.667826086956522,1009,-37.81686763,144.96570467
13706,Ambient Air Temperature,2021-11-21,14.86304347826087,1016,-37.812778,144.960556
13707,Particulate Air Pollution (2.5 µm),2021-11-13,5.041666666666667,1010,-37.82250002,144.95222195
13708,Relative Humidity,2021-11-13,71.12772727272727,1013,-37.811944,144.956389
13709,Relative Humidity,2021-12-07,69.28956521739131,1013,-37.811944,144.956389
13710,Ambient Air Temperature,2021-10-25,12.841666666666667,1013,-37.811944,144.956389
13711,Particulate Air Pollution (2.5 µm),2021-10-25,5.358333333333333,1015,-37.810278,144.9725
13712,Relative Humidity,2021-10-25,58.343333333333334,1013,-37.811944,144.956389
13713,Relative Humidity,2021-10-25,59.01304347826087,1007,-37.82246,144.951835
13714,Particulate Air Pollution (10 µm),2021-11-16,25.23913043478261,1009,-37.81686763,144.96570467
